event_id,timestamp,event_type,job_id,part_id,customer_id,machine_id,material,quantity,facility,priority,tool_id,cycle_time_seconds,defect_code,inspector_id,operator_id,good_quantity,scrap_quantity,reason
"evt_010314","2026-07-24T17:09:46Z","inspection_passed","job_0240","part_1020","cust_vector","qc_02","phenolic_prepreg",18,"la_01",,,,,,,,,
"evt_010315","2026-07-24T17:10:02Z","cycle_completed","job_0053","part_1020","cust_orbit","press_03","phenolic_prepreg",15,"la_01",,"tool_36",1860,,,,,,
"evt_010316","2026-07-24T17:10:41Z","cycle_completed","job_0075","part_1020","cust_northarc","press_02","phenolic_prepreg",6,"la_01",,"tool_36",1860,,,,,,
"evt_010317","2026-07-24T17:11:05Z","cycle_completed","job_0286","part_1000","cust_vantage","press_02","glass_fiber_epoxy",6,"la_01",,"tool_21",558,,,,,,
"evt_010318","2026-07-24T17:11:42Z","inspection_passed","job_0271","part_1017","cust_vector","qc_02","carbon_fiber_epoxy",18,"la_01",,,,,"insp_02",,,,
"evt_010319","2026-07-24T17:13:01Z","cycle_completed","job_0300","part_1015","cust_prism","press_01","carbon_fiber_epoxy",17,"la_01",,,965,,,,,,
"evt_010320","2026-07-24T17:15:37Z","cycle_completed","job_0244","part_1000","cust_keel","press_06","glass_fiber_epoxy",13,"la_01",,"tool_21",664,,,,,,
"evt_010321","2026-07-24T17:16:40Z","inspection_passed","job_0069","part_1022","cust_northarc","qc_01","glass_fiber_epoxy",25,"la_02",,,,,"insp_04",,,,
"evt_010322","2026-07-24T17:16:46Z","cycle_completed","job_0155","part_1021","cust_slate","press_05","carbon_fiber_epoxy",5,"la_01",,"tool_27",1007,,,,,,
"evt_010323","2026-07-24T17:17:03Z","cycle_completed","job_0286","part_1000","cust_vantage","press_02","glass_fiber_epoxy",12,"la_01",,"tool_21",566,,,,,,
"evt_010324","2026-07-24T17:17:45Z","inspection_failed","job_0240","part_1020","cust_vector","qc_02","phenolic_prepreg",3,"la_01",,,,"delamination","insp_01",,,,
"evt_010325","2026-07-24T17:18:31Z","cycle_completed","job_0155","part_1021","cust_slate","press_05","carbon_fiber_epoxy",11,"la_01",,"tool_27",961,,,,,,
"evt_010326","2026-07-24T17:19:57Z","inspection_failed","job_0069","part_1022","cust_northarc","qc_01","glass_fiber_epoxy",2,"la_02",,,,"surface",,,,,
"evt_010327","2026-07-24T17:20:43Z","inspection_passed","job_0167","part_1020","cust_vantage","qc_01","phenolic_prepreg",16,"la_01",,,,,"insp_05",,,,
"evt_010328","2026-07-24T17:21:23Z","job_completed","job_0012","part_1016","cust_stratos",,"carbon_fiber_epoxy",273,"la_01",,,,,,,249,24,
"evt_010329","2026-07-24T17:21:32Z","cycle_completed","job_0179","part_1000","cust_lumen","press_06","glass_fiber_epoxy",10,"la_01",,"tool_21",636,,,,,,
"evt_010330","2026-07-24T17:22:06Z","cycle_completed","job_0104","part_1020","cust_helix","press_04","phenolic_prepreg",14,"la_01",,"tool_36",1749,,,,,,
"evt_010331","2026-07-24T17:23:39Z","cycle_completed","job_0121","part_1019","cust_aeroform","press_03","glass_fiber_epoxy",22,"la_01",,"tool_12",934,,,,,,
"evt_010332","2026-07-24T17:25:19Z","cycle_completed","job_0053","part_1020","cust_orbit","press_03","phenolic_prepreg",5,"la_01",,"tool_36",1860,,,,,,
"evt_010333","2026-07-24T17:27:06Z","cycle_completed","job_0123","part_1012","cust_vector","press_04","carbon_smc_epoxy",7,"la_01",,"tool_12",1088,,,,,,
"evt_010334","2026-07-24T17:27:13Z","cycle_completed","job_0179","part_1000","cust_lumen","press_06","glass_fiber_epoxy",6,"la_01",,"tool_21",670,,,,,,
"evt_010335","2026-07-24T17:28:21Z","cycle_completed","job_0286","part_1000","cust_vantage","press_02","glass_fiber_epoxy",11,"la_01",,"tool_21",600,,,,,,
"evt_010336","2026-07-24T17:28:31Z","inspection_passed","job_0060","part_1010","cust_vector","qc_02","hybrid_weave_epoxy",28,"la_01",,,,,"insp_01",,,,
"evt_010337","2026-07-24T17:28:34Z","cycle_completed","job_0286","part_1000","cust_vantage","press_02","glass_fiber_epoxy",7,"la_01",,"tool_21",572,,,,,,
"evt_010338","2026-07-24T17:29:49Z","cycle_completed","job_0075","part_1020","cust_northarc","press_02","phenolic_prepreg",7,"la_01",,"tool_36",1761,,,,,,
"evt_010339","2026-07-24T17:30:16Z","cycle_completed","job_0121","part_1019","cust_aeroform","press_03","glass_fiber_epoxy",11,"la_01",,"tool_12",979,,,,,,
"evt_010340","2026-07-24T17:30:35Z","cycle_completed","job_0300","part_1015","cust_prism","press_01","carbon_fiber_epoxy",8,"la_01",,"tool_20",983,,,,,,
"evt_010341","2026-07-24T17:30:39Z","inspection_failed","job_0167","part_1020","cust_vantage","qc_01","phenolic_prepreg",3,"la_01",,,,"dimensional","insp_05",,,,
"evt_010342","2026-07-24T17:34:20Z","cycle_completed","job_0123","part_1012","cust_vector","press_04","carbon_smc_epoxy",7,"la_01",,"tool_12",1083,,,,,,
"evt_010343","2026-07-24T17:34:26Z","cycle_completed","job_0244","part_1000","cust_keel","press_06","glass_fiber_epoxy",10,"la_01",,"tool_21",666,,,,,,
"evt_010344","2026-07-24T17:35:02Z","cycle_completed","job_0300","part_1015","cust_prism","press_01","carbon_fiber_epoxy",16,"la_01",,"tool_20",885,,,,,,
"evt_010345","2026-07-24T17:35:35Z","cycle_completed","job_0155","part_1021","cust_slate","press_05","carbon_fiber_epoxy",3,"la_01",,"tool_27",1003,,,,,,
"evt_010346","2026-07-24T17:39:49Z","cycle_completed","job_0155","part_1021","cust_slate","press_05","carbon_fiber_epoxy",2,"la_01",,"tool_27",1057,,,,,,
"evt_010347","2026-07-24T17:39:49Z","job_started","job_0050","part_1001","cust_lumen","press_05","carbon_fiber_pa6",0,"la_01",,"tool_26",,,,"op_15",,,
"evt_010348","2026-07-24T17:42:39Z","cycle_completed","job_0179","part_1000","cust_lumen","press_06","glass_fiber_epoxy",7,"la_01",,"tool_21",574,,,,,,
"evt_010349","2026-07-24T17:42:53Z","cycle_completed","job_0053","part_1020","cust_orbit","press_03","phenolic_prepreg",10,"la_01",,"tool_36",1860,,,,,,
"evt_010350","2026-07-24T17:43:49Z","cycle_completed","job_0179","part_1000","cust_lumen","press_06","glass_fiber_epoxy",18,"la_01",,"tool_21",566,,,,,,
"evt_010351","2026-07-24T17:48:28Z","cycle_completed","job_0104","part_1020","cust_helix","press_04","phenolic_prepreg",2,"la_01",,"tool_36",1860,,,,,,
"evt_010352","2026-07-24T17:49:19Z","cycle_completed","job_0121","part_1019","cust_aeroform","press_03","glass_fiber_epoxy",33,"la_01",,,848,,,,,,
"evt_010353","2026-07-24T17:49:51Z","cycle_completed","job_0286","part_1000","cust_vantage","press_02","glass_fiber_epoxy",7,"la_01",,"tool_21",602,,,,,,
"evt_010354","2026-07-24T17:50:53Z","cycle_completed","job_0300","part_1015","cust_prism","press_01","carbon_fiber_epoxy",12,"la_01",,"tool_20",1001,,,,,,
"evt_010355","2026-07-24T17:50:54Z","job_completed","job_0277","part_1004","cust_vantage",,"glass_fiber_pp",196,"la_01",,,,,,,168,28,
"evt_010356","2026-07-24T17:51:59Z","cycle_completed","job_0244","part_1000","cust_keel","press_06","glass_fiber_epoxy",11,"la_01",,"tool_21",576,,,,,,
"evt_010357","2026-07-24T17:53:01Z","cycle_completed","job_0075","part_1020","cust_northarc","press_02","phenolic_prepreg",6,"la_01",,"tool_36",1710,,,,,,
"evt_010358","2026-07-24T17:54:03Z","cycle_completed","job_0286","part_1000","cust_vantage","press_02","glass_fiber_epoxy",10,"la_01",,"tool_21",663,,,,,,
"evt_010359","2026-07-24T17:55:58Z","cycle_completed","job_0123","part_1012","cust_vector","press_04","carbon_smc_epoxy",3,"la_01",,"tool_12",1072,,,,,,
"evt_010360","2026-07-24T17:56:09Z","cycle_completed","job_0104","part_1020","cust_helix","press_04","phenolic_prepreg",11,"la_01",,"tool_36",1720,,,,,,
"evt_010361","2026-07-24T17:58:44Z","cycle_completed","job_0123","part_1012","cust_vector","press_04","carbon_smc_epoxy",9,"la_01",,"tool_12",1116,,,,,,
"evt_010362","2026-07-24T17:59:01Z","cycle_completed","job_0155","part_1021","cust_slate","press_05","carbon_fiber_epoxy",6,"la_01",,"tool_27",880,,,,,,
"evt_010363","2026-07-24T17:59:03Z","cycle_completed","job_0300","part_1015","cust_prism","press_01","carbon_fiber_epoxy",17,"la_01",,"tool_20",1054,,,,,,
"evt_010364","2026-07-24T17:59:09Z","cycle_completed","job_0121","part_1019","cust_aeroform","press_03","glass_fiber_epoxy",7,"la_01",,"tool_12",949,,,,,,
"evt_010365","2026-07-24T17:59:41Z","inspection_passed","job_0271","part_1017","cust_vector","qc_02","carbon_fiber_epoxy",49,"la_01",,,,,,,,,
"evt_010366","2026-07-24T17:59:49Z","inspection_passed","job_0040","part_1006","cust_helix","qc_02","carbon_fiber_pa6",9,"la_01",,,,,"insp_12",,,,
"evt_010367","2026-07-24T18:02:05Z","inspection_failed","job_0271","part_1017","cust_vector","qc_02","carbon_fiber_epoxy",2,"la_01",,,,"voids","insp_02",,,,
"evt_010368","2026-07-24T18:02:36Z","cycle_completed","job_0075","part_1020","cust_northarc","press_02","phenolic_prepreg",10,"la_01",,"tool_36",1678,,,,,,
"evt_010369","2026-07-24T18:03:03Z","cycle_completed","job_0286","part_1000","cust_vantage","press_02","glass_fiber_epoxy",2,"la_01",,"tool_21",613,,,,,,
"evt_010370","2026-07-24T18:03:07Z","cycle_completed","job_0244","part_1000","cust_keel","press_06","glass_fiber_epoxy",5,"la_01",,"tool_21",578,,,,,,
"evt_010371","2026-07-24T18:03:13Z","cycle_completed","job_0244","part_1000","cust_keel","press_06","glass_fiber_epoxy",13,"la_01",,"tool_21",563,,,,,,
"evt_010372","2026-07-24T18:03:21Z","inspection_passed","job_0003","part_1015","cust_orbit","qc_02","carbon_fiber_epoxy",40,"la_01",,,,,"insp_09",,,,
"evt_010373","2026-07-24T18:04:41Z","inspection_failed","job_0040","part_1006","cust_helix","qc_02","carbon_fiber_pa6",3,"la_01",,,,"voids","insp_12",,,,
"evt_010374","2026-07-24T18:04:50Z","cycle_completed","job_0179","part_1000","cust_lumen","press_06","glass_fiber_epoxy",4,"la_01",,"tool_21",667,,,,,,
"evt_010375","2026-07-24T18:05:00Z","cycle_completed","job_0179","part_1000","cust_lumen","press_06","glass_fiber_epoxy",6,"la_01",,"tool_21",600,,,,,,
"evt_010376","2026-07-24T18:07:25Z","cycle_completed","job_0286","part_1000","cust_vantage","press_02","glass_fiber_epoxy",17,"la_01",,"tool_21",657,,,,,,
"evt_010377","2026-07-24T18:07:47Z","inspection_failed","job_0003","part_1015","cust_orbit","qc_02","carbon_fiber_epoxy",5,"la_01",,,,"voids","insp_09",,,,
"evt_010378","2026-07-24T18:08:01Z","inspection_passed","job_0252","part_1016","cust_helix","qc_02","carbon_fiber_epoxy",45,"la_01",,,,,,,,,
"evt_010379","2026-07-24T18:08:15Z","cycle_completed","job_0050","part_1001","cust_lumen","press_05","carbon_fiber_pa6",20,"la_01",,"tool_26",1118,,,,,,
"evt_010380","2026-07-24T18:10:47Z","cycle_completed","job_0053","part_1020","cust_orbit","press_03","phenolic_prepreg",7,"la_01",,"tool_36",1860,,,,,,
"evt_010381","2026-07-24T18:11:03Z","inspection_passed","job_0115","part_1004","cust_nimbus","qc_01","glass_fiber_pp",11,"la_01",,,,,,,,,
"evt_010382","2026-07-24T18:13:47Z","cycle_completed","job_0300","part_1015","cust_prism","press_01","carbon_fiber_epoxy",8,"la_01",,,965,,,,,,
"evt_010383","2026-07-24T18:16:24Z","cycle_completed","job_0244","part_1000","cust_keel","press_06","glass_fiber_epoxy",6,"la_01",,"tool_21",664,,,,,,
"evt_010384","2026-07-24T18:17:30Z","inspection_failed","job_0115","part_1004","cust_nimbus","qc_01","glass_fiber_pp",4,"la_01",,,,"other","insp_03",,,,
"evt_010385","2026-07-24T18:17:38Z","inspection_failed","job_0252","part_1016","cust_helix","qc_02","carbon_fiber_epoxy",5,"la_01",,,,"dimensional","insp_03",,,,
"evt_010386","2026-07-24T18:17:51Z","cycle_completed","job_0286","part_1000","cust_vantage","press_02","glass_fiber_epoxy",6,"la_01",,"tool_21",566,,,,,,
"evt_010387","2026-07-24T18:18:19Z","cycle_completed","job_0121","part_1019","cust_aeroform","press_03","glass_fiber_epoxy",18,"la_01",,"tool_12",881,,,,,,
"evt_010388","2026-07-24T18:19:20Z","cycle_completed","job_0155","part_1021","cust_slate","press_05","carbon_fiber_epoxy",5,"la_01",,"tool_27",961,,,,,,
"evt_010389","2026-07-24T18:22:04Z","cycle_completed","job_0123","part_1012","cust_vector","press_04","carbon_smc_epoxy",8,"la_01",,"tool_12",955,,,,,,
"evt_010390","2026-07-24T18:22:22Z","cycle_completed","job_0179","part_1000","cust_lumen","press_06","glass_fiber_epoxy",5,"la_01",,"tool_21",636,,,,,,
"evt_010391","2026-07-24T18:22:57Z","cycle_completed","job_0104","part_1020","cust_helix","press_04","phenolic_prepreg",7,"la_01",,"tool_36",1749,,,,,,
"evt_010392","2026-07-24T18:24:22Z","cycle_completed","job_0286","part_1000","cust_vantage","press_02","glass_fiber_epoxy",12,"la_01",,"tool_21",653,,,,,,
"evt_010393","2026-07-24T18:24:31Z","cycle_completed","job_0121","part_1019","cust_aeroform","press_03","glass_fiber_epoxy",11,"la_01",,"tool_12",934,,,,,,
"evt_010394","2026-07-24T18:25:39Z","cycle_completed","job_0244","part_1000","cust_keel","press_06","glass_fiber_epoxy",13,"la_01",,"tool_21",635,,,,,,
"evt_010395","2026-07-24T18:25:58Z","cycle_completed","job_0300","part_1015","cust_prism","press_01","carbon_fiber_epoxy",17,"la_01",,"tool_20",994,,,,,,
"evt_010396","2026-07-24T18:26:14Z","cycle_completed","job_0053","part_1020","cust_orbit","press_03","phenolic_prepreg",9,"la_01",,"tool_36",1860,,,,,,
"evt_010397","2026-07-24T18:27:59Z","cycle_completed","job_0123","part_1012","cust_vector","press_04","carbon_smc_epoxy",3,"la_01",,"tool_12",1088,,,,,,
"evt_010398","2026-07-24T18:28:58Z","cycle_completed","job_0179","part_1000","cust_lumen","press_06","glass_fiber_epoxy",12,"la_01",,"tool_21",670,,,,,,
"evt_010399","2026-07-24T18:29:04Z","tool_ready","job_0166","part_1014","cust_helix","tooling_02","carbon_fiber_pekk",0,"la_01",,"tool_25",,,,,,,
"evt_010400","2026-07-24T18:29:15Z","cycle_completed","job_0286","part_1000","cust_vantage","press_02","glass_fiber_epoxy",5,"la_01",,"tool_21",600,,,,,,
"evt_010401","2026-07-24T18:30:10Z","inspection_passed","job_0031","part_1010","cust_helix","qc_01","hybrid_weave_epoxy",49,"la_01",,,,,"insp_10",,,,
"evt_010402","2026-07-24T18:30:19Z","cycle_completed","job_0104","part_1020","cust_helix","press_04","phenolic_prepreg",15,"la_01",,"tool_36",1816,,,,,,
"evt_010403","2026-07-24T18:30:44Z","cycle_completed","job_0075","part_1020","cust_northarc","press_02","phenolic_prepreg",3,"la_01",,"tool_36",1761,,,,,,
"evt_010404","2026-07-24T18:35:22Z","cycle_completed","job_0244","part_1000","cust_keel","press_06","glass_fiber_epoxy",5,"la_01",,"tool_21",666,,,,,,
"evt_010405","2026-07-24T18:35:59Z","cycle_completed","job_0300","part_1015","cust_prism","press_01","carbon_fiber_epoxy",8,"la_01",,"tool_20",885,,,,,,
"evt_010406","2026-07-24T18:37:31Z","cycle_completed","job_0121","part_1019","cust_aeroform","press_03","glass_fiber_epoxy",24,"la_01",,"tool_12",994,,,,,,
"evt_010407","2026-07-24T18:38:21Z","inspection_failed","job_0031","part_1010","cust_helix","qc_01","hybrid_weave_epoxy",4,"la_01",,,,"delamination","insp_10",,,,
"evt_010408","2026-07-24T18:38:37Z","tool_ready","job_0136","part_1000","cust_aeroform","tooling_02","glass_fiber_epoxy",0,"la_01",,"tool_21",,,,,,,
"evt_010409","2026-07-24T18:38:47Z","inspection_passed","job_0180","part_1000","cust_ember","qc_01","glass_fiber_epoxy",29,"la_01",,,,,"insp_01",,,,
"evt_010410","2026-07-24T18:40:20Z","inspection_failed","job_0180","part_1000","cust_ember","qc_01","glass_fiber_epoxy",2,"la_01",,,,"other","insp_01",,,,
"evt_010411","2026-07-24T18:40:47Z","cycle_completed","job_0155","part_1021","cust_slate","press_05","carbon_fiber_epoxy",1,"la_01",,"tool_27",1057,,,,,,
"evt_010412","2026-07-24T18:41:23Z","cycle_completed","job_0179","part_1000","cust_lumen","press_06","glass_fiber_epoxy",13,"la_01",,"tool_21",561,,,,,,
"evt_010413","2026-07-24T18:42:22Z","cycle_completed","job_0286","part_1000","cust_vantage","press_02","glass_fiber_epoxy",10,"la_01",,"tool_21",668,,,,,,
"evt_010414","2026-07-24T18:43:38Z","cycle_completed","job_0075","part_1020","cust_northarc","press_02","phenolic_prepreg",8,"la_01",,"tool_36",1843,,,,,,
"evt_010415","2026-07-24T18:43:46Z","cycle_completed","job_0050","part_1001","cust_lumen","press_05","carbon_fiber_pa6",32,"la_01",,"tool_26",1280,,,,,,
"evt_010416","2026-07-24T18:43:52Z","cycle_completed","job_0053","part_1020","cust_orbit","press_03","phenolic_prepreg",5,"la_01",,"tool_36",1860,,,,,,
"evt_010417","2026-07-24T18:44:49Z","cycle_completed","job_0179","part_1000","cust_lumen","press_06","glass_fiber_epoxy",9,"la_01",,"tool_21",566,,,,,,
"evt_010418","2026-07-24T18:47:18Z","cycle_completed","job_0244","part_1000","cust_keel","press_06","glass_fiber_epoxy",6,"la_01",,"tool_21",661,,,,,,
"evt_010419","2026-07-24T18:50:20Z","cycle_completed","job_0121","part_1019","cust_aeroform","press_03","glass_fiber_epoxy",16,"la_01",,,848,,,,,,
"evt_010420","2026-07-24T18:50:33Z","cycle_completed","job_0123","part_1012","cust_vector","press_04","carbon_smc_epoxy",9,"la_01",,"tool_12",983,,,,,,
"evt_010421","2026-07-24T18:51:56Z","cycle_completed","job_0300","part_1015","cust_prism","press_01","carbon_fiber_epoxy",21,"la_01",,"tool_20",1040,,,,,,
"evt_010422","2026-07-24T18:53:01Z","cycle_completed","job_0244","part_1000","cust_keel","press_06","glass_fiber_epoxy",5,"la_01",,"tool_21",576,,,,,,
"evt_010423","2026-07-24T18:55:06Z","cycle_completed","job_0286","part_1000","cust_vantage","press_02","glass_fiber_epoxy",5,"la_01",,"tool_21",663,,,,,,
"evt_010424","2026-07-24T18:57:13Z","cycle_completed","job_0104","part_1020","cust_helix","press_04","phenolic_prepreg",5,"la_01",,"tool_36",1720,,,,,,
"evt_010425","2026-07-24T18:57:52Z","cycle_completed","job_0286","part_1000","cust_vantage","press_02","glass_fiber_epoxy",9,"la_01",,"tool_21",666,,,,,,
"evt_010426","2026-07-24T18:57:52Z","job_started","job_0141","part_1006","cust_northarc","press_02","carbon_fiber_pa6",0,"la_01",,"tool_36",,,,"op_18",,,
"evt_010427","2026-07-24T18:58:00Z","cycle_completed","job_0179","part_1000","cust_lumen","press_06","glass_fiber_epoxy",17,"la_01",,"tool_21",622,,,,,,
"evt_010428","2026-07-24T18:59:16Z","cycle_completed","job_0244","part_1000","cust_keel","press_06","glass_fiber_epoxy",11,"la_01",,"tool_21",639,,,,,,
"evt_010429","2026-07-24T18:59:49Z","cycle_completed","job_0123","part_1012","cust_vector","press_04","carbon_smc_epoxy",4,"la_01",,"tool_12",1116,,,,,,
"evt_010430","2026-07-24T19:00:09Z","cycle_completed","job_0300","part_1015","cust_prism","press_01","carbon_fiber_epoxy",8,"la_01",,"tool_20",1054,,,,,,
"evt_010431","2026-07-24T19:02:36Z","cycle_completed","job_0121","part_1019","cust_aeroform","press_03","glass_fiber_epoxy",13,"la_01",,"tool_12",924,,,,,,
"evt_010432","2026-07-24T19:03:43Z","cycle_completed","job_0075","part_1020","cust_northarc","press_02","phenolic_prepreg",5,"la_01",,"tool_36",1678,,,,,,
"evt_010433","2026-07-24T19:04:21Z","cycle_completed","job_0244","part_1000","cust_keel","press_06","glass_fiber_epoxy",6,"la_01",,"tool_21",563,,,,,,
"evt_010434","2026-07-24T19:06:09Z","cycle_completed","job_0179","part_1000","cust_lumen","press_06","glass_fiber_epoxy",3,"la_01",,"tool_21",600,,,,,,
"evt_010435","2026-07-24T19:08:01Z","inspection_passed","job_0205","part_1006","cust_aeroform","qc_01","carbon_fiber_pa6",55,"la_02",,,,,"insp_08",,,,
"evt_010436","2026-07-24T19:08:29Z","cycle_completed","job_0104","part_1020","cust_helix","press_04","phenolic_prepreg",7,"la_01",,"tool_36",1860,,,,,,
"evt_010437","2026-07-24T19:08:35Z","cycle_completed","job_0286","part_1000","cust_vantage","press_02","glass_fiber_epoxy",8,"la_01",,"tool_21",657,,,,,,
"evt_010438","2026-07-24T19:09:26Z","cycle_completed","job_0050","part_1001","cust_lumen","press_05","carbon_fiber_pa6",10,"la_01",,"tool_26",1118,,,,,,
"evt_010439","2026-07-24T19:09:36Z","cycle_completed","job_0053","part_1020","cust_orbit","press_03","phenolic_prepreg",12,"la_01",,"tool_36",1860,,,,,,
"evt_010440","2026-07-24T19:09:40Z","inspection_passed","job_0060","part_1010","cust_vector","qc_02","hybrid_weave_epoxy",13,"la_01",,,,,"insp_01",,,,
"evt_010441","2026-07-24T19:10:08Z","cycle_completed","job_0050","part_1001","cust_lumen","press_05","carbon_fiber_pa6",32,"la_01",,"tool_26",1131,,,,,,
"evt_010442","2026-07-24T19:11:26Z","cycle_completed","job_0300","part_1015","cust_prism","press_01","carbon_fiber_epoxy",5,"la_01",,"tool_20",877,,,,,,
"evt_010443","2026-07-24T19:11:26Z","job_started","job_0292","part_1000","cust_helix","press_01","glass_fiber_epoxy",0,"la_01",,"tool_21",,,,"op_07",,,
"evt_010444","2026-07-24T19:13:02Z","inspection_failed","job_0205","part_1006","cust_aeroform","qc_01","carbon_fiber_pa6",5,"la_02",,,,"voids","insp_08",,,,
"evt_010445","2026-07-24T19:14:31Z","inspection_failed","job_0060","part_1010","cust_vector","qc_02","hybrid_weave_epoxy",4,"la_01",,,,"resin_rich","insp_01",,,,
"evt_010446","2026-07-24T19:15:11Z","inspection_passed","job_0139","part_1010","cust_aeroform","qc_01","hybrid_weave_epoxy",53,"la_01",,,,,,,,,
"evt_010447","2026-07-24T19:16:43Z","cycle_completed","job_0179","part_1000","cust_lumen","press_06","glass_fiber_epoxy",12,"la_01",,"tool_21",638,,,,,,
"evt_010448","2026-07-24T19:18:10Z","cycle_completed","job_0075","part_1020","cust_northarc","press_02","phenolic_prepreg",12,"la_01",,"tool_36",1860,,,,,,
"evt_010449","2026-07-24T19:19:31Z","cycle_completed","job_0121","part_1019","cust_aeroform","press_03","glass_fiber_epoxy",9,"la_01",,"tool_12",881,,,,,,
"evt_010450","2026-07-24T19:19:40Z","inspection_failed","job_0139","part_1010","cust_aeroform","qc_01","hybrid_weave_epoxy",7,"la_01",,,,"voids","insp_07",,,,
"evt_010451","2026-07-24T19:21:25Z","cycle_completed","job_0244","part_1000","cust_keel","press_06","glass_fiber_epoxy",8,"la_01",,"tool_21",611,,,,,,
"evt_010452","2026-07-24T19:21:48Z","cycle_completed","job_0123","part_1012","cust_vector","press_04","carbon_smc_epoxy",6,"la_01",,"tool_12",1111,,,,,,
"evt_010453","2026-07-24T19:23:17Z","cycle_completed","job_0123","part_1012","cust_vector","press_04","carbon_smc_epoxy",4,"la_01",,"tool_12",955,,,,,,
"evt_010454","2026-07-24T19:23:26Z","cycle_completed","job_0141","part_1006","cust_northarc","press_02","carbon_fiber_pa6",17,"la_01",,"tool_36",854,,,,,,
"evt_010455","2026-07-24T19:25:36Z","cycle_completed","job_0286","part_1000","cust_vantage","press_02","glass_fiber_epoxy",6,"la_01",,"tool_21",653,,,,,,
"evt_010456","2026-07-24T19:25:57Z","cycle_completed","job_0121","part_1019","cust_aeroform","press_03","glass_fiber_epoxy",14,"la_01",,"tool_12",950,,,,,,
"evt_010457","2026-07-24T19:26:54Z","cycle_completed","job_0244","part_1000","cust_keel","press_06","glass_fiber_epoxy",6,"la_01",,"tool_21",635,,,,,,
"evt_010458","2026-07-24T19:27:14Z","cycle_completed","job_0300","part_1015","cust_prism","press_01","carbon_fiber_epoxy",8,"la_01",,"tool_20",994,,,,,,
"evt_010459","2026-07-24T19:27:31Z","cycle_completed","job_0053","part_1020","cust_orbit","press_03","phenolic_prepreg",4,"la_01",,"tool_36",1860,,,,,,
"evt_010460","2026-07-24T19:28:24Z","inspection_passed","job_0155","part_1021","cust_slate","qc_01","carbon_fiber_epoxy",50,"la_01",,,,,"insp_03",,,,
"evt_010461","2026-07-24T19:30:02Z","inspection_passed","job_0034","part_1010","cust_stratos","qc_01","hybrid_weave_epoxy",41,"la_01",,,,,"insp_04",,,,
"evt_010462","2026-07-24T19:30:16Z","cycle_completed","job_0179","part_1000","cust_lumen","press_06","glass_fiber_epoxy",6,"la_01",,"tool_21",670,,,,,,
"evt_010463","2026-07-24T19:31:38Z","cycle_completed","job_0104","part_1020","cust_helix","press_04","phenolic_prepreg",7,"la_01",,"tool_36",1816,,,,,,
"evt_010464","2026-07-24T19:32:46Z","cycle_completed","job_0292","part_1000","cust_helix","press_01","glass_fiber_epoxy",14,"la_01",,"tool_21",584,,,,,,
"evt_010465","2026-07-24T19:35:26Z","inspection_failed","job_0034","part_1010","cust_stratos","qc_01","hybrid_weave_epoxy",1,"la_01",,,,"surface","insp_04",,,,
"evt_010466","2026-07-24T19:35:27Z","cycle_completed","job_0244","part_1000","cust_keel","press_06","glass_fiber_epoxy",10,"la_01",,"tool_21",578,,,,,,
"evt_010467","2026-07-24T19:36:03Z","inspection_failed","job_0155","part_1021","cust_slate","qc_01","carbon_fiber_epoxy",5,"la_01",,,,"dimensional","insp_03",,,,
"evt_010468","2026-07-24T19:37:22Z","cycle_completed","job_0179","part_1000","cust_lumen","press_06","glass_fiber_epoxy",10,"la_01",,"tool_21",593,,,,,,
"evt_010469","2026-07-24T19:37:26Z","tool_ready","job_0110","part_1010","cust_quill","tooling_02","hybrid_weave_epoxy",0,"la_01",,"tool_02",,,,,,,
"evt_010470","2026-07-24T19:38:51Z","cycle_completed","job_0121","part_1019","cust_aeroform","press_03","glass_fiber_epoxy",12,"la_01",,"tool_12",994,,,,,,
"evt_010471","2026-07-24T19:39:01Z","cycle_completed","job_0141","part_1006","cust_northarc","press_02","carbon_fiber_pa6",27,"la_01",,"tool_36",843,,,,,,
"evt_010472","2026-07-24T19:40:11Z","inspection_passed","job_0287","part_1020","cust_keel","qc_02","phenolic_prepreg",14,"la_01",,,,,"insp_11",,,,
"evt_010473","2026-07-24T19:42:44Z","cycle_completed","job_0179","part_1000","cust_lumen","press_06","glass_fiber_epoxy",6,"la_01",,"tool_21",561,,,,,,
"evt_010474","2026-07-24T19:42:46Z","cycle_completed","job_0050","part_1001","cust_lumen","press_05","carbon_fiber_pa6",34,"la_01",,"tool_26",1218,,,,,,
"evt_010475","2026-07-24T19:43:44Z","cycle_completed","job_0286","part_1000","cust_vantage","press_02","glass_fiber_epoxy",5,"la_01",,"tool_21",668,,,,,,
"evt_010476","2026-07-24T19:45:01Z","cycle_completed","job_0075","part_1020","cust_northarc","press_02","phenolic_prepreg",4,"la_01",,"tool_36",1843,,,,,,
"evt_010477","2026-07-24T19:45:10Z","cycle_completed","job_0050","part_1001","cust_lumen","press_05","carbon_fiber_pa6",16,"la_01",,"tool_26",1280,,,,,,
"evt_010478","2026-07-24T19:46:06Z","cycle_completed","job_0123","part_1012","cust_vector","press_04","carbon_smc_epoxy",8,"la_01",,"tool_12",999,,,,,,
"evt_010479","2026-07-24T19:46:42Z","cycle_completed","job_0053","part_1020","cust_orbit","press_03","phenolic_prepreg",16,"la_01",,"tool_36",1860,,,,,,
